AccYrMo,ValYrMo,Line,Type,Limit,Deductible,TotalPayment,reportedCount,closedPaidCount,closedUnPaidCount,openCount,Paid,Outstanding,Incurred
2014-07,2016-01,Auto,PD,15000.0,1000,41781.121982000004,4,4,0,0,41781.121982000004,0,41781.121982000004
2014-07,2016-01,Auto,PD,20000.0,1000,5303.7946479,3,2,1,0,5303.7946479,0,5303.7946479
2014-07,2016-02,Auto,PD,8000.0,1000,14526.357084,3,3,0,0,14526.357084,0,14526.357084
2014-07,2016-03,Auto,PD,8000.0,1000,5883.020815,1,1,0,0,5883.020815,0,5883.020815
2014-07,2016-03,Auto,PD,15000.0,1000,14000.0,1,1,0,0,14000.0,0,14000.0
2014-07,2016-03,Auto,PD,20000.0,1000,25395.131426,2,2,0,0,25395.131426,0,25395.131426
2014-07,2016-03,Home,Dwelling,200000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2014-07,2016-04,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2014-07,2016-04,Auto,PD,15000.0,1000,27625.57845,2,2,0,0,27625.57845,0,27625.57845
2014-07,2016-04,Auto,PD,20000.0,1000,57344.132698,8,7,1,0,57344.132698,0,57344.132698
2014-07,2016-04,Home,Dwelling,300000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2014-07,2016-05,Auto,PD,8000.0,1000,19851.460536,3,3,0,0,19851.460536,0,19851.460536
2014-07,2016-05,Auto,PD,15000.0,1000,36361.160293,3,3,0,0,36361.160293,0,36361.160293
2014-07,2016-05,Auto,PD,20000.0,1000,10374.446542000002,2,2,0,0,10374.446542000002,0,10374.446542000002
2014-07,2016-05,Home,Dwelling,300000.0,20000,249802.1335,2,2,0,0,249802.1335,0,249802.1335
2014-07,2016-06,Auto,PD,8000.0,1000,9371.563584,2,2,0,0,9371.563584,0,9371.563584
2014-07,2016-06,Auto,PD,15000.0,1000,14000.0,1,1,0,0,14000.0,0,14000.0
2014-07,2016-06,Home,Dwelling,200000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2014-07,2016-07,Auto,PD,8000.0,1000,6817.97507,1,1,0,0,6817.97507,0,6817.97507
2014-07,2016-07,Auto,PD,15000.0,1000,23385.14685,2,2,0,0,23385.14685,0,23385.14685
2014-07,2016-07,Home,Dwelling,300000.0,20000,322793.31723,3,2,1,0,322793.31723,0,322793.31723
2014-07,2016-08,Auto,PD,15000.0,1000,21973.139508000004,5,4,1,0,21973.139508000004,0,21973.139508000004
2014-07,2016-08,Auto,PD,20000.0,1000,3610.011465,1,1,0,0,3610.011465,0,3610.011465
2014-07,2016-08,Home,Dwelling,200000.0,20000,166501.2218,2,1,1,0,166501.2218,0,166501.2218
2014-07,2016-08,Home,Dwelling,300000.0,20000,175905.22493,2,2,0,0,175905.22493,0,175905.22493
2014-07,2016-09,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2014-07,2016-09,Auto,PD,15000.0,1000,5735.756144,1,1,0,0,5735.756144,0,5735.756144
2014-07,2016-09,Auto,PD,20000.0,1000,5646.164614,1,1,0,0,5646.164614,0,5646.164614
2014-07,2016-09,Home,Dwelling,200000.0,20000,180000.0,2,1,1,0,180000.0,0,180000.0
2014-07,2016-09,Home,Dwelling,300000.0,20000,280000.0,1,1,0,0,280000.0,0,280000.0
2014-07,2016-10,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2014-07,2016-10,Auto,PD,20000.0,1000,13111.6637226,3,3,0,0,13111.6637226,0,13111.6637226
2014-07,2016-10,Home,Dwelling,200000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2014-07,2016-10,Home,Dwelling,300000.0,20000,414363.44299999997,2,2,0,0,414363.44299999997,0,414363.44299999997
2014-07,2016-11,Auto,PD,8000.0,1000,6902.613114,1,1,0,0,6902.613114,0,6902.613114
2014-07,2016-11,Auto,PD,15000.0,1000,18786.203672,2,2,0,0,18786.203672,0,18786.203672
2014-07,2016-11,Auto,PD,20000.0,1000,19585.80979,2,2,0,0,19585.80979,0,19585.80979
2014-07,2016-11,Home,Dwelling,200000.0,20000,255025.12256,2,2,0,0,255025.12256,0,255025.12256
2014-07,2016-11,Home,Dwelling,300000.0,20000,547563.6841000001,3,3,0,0,547563.6841000001,0,547563.6841000001
2014-07,2016-12,Auto,PD,15000.0,1000,4696.448827,1,1,0,0,4696.448827,0,4696.448827
2014-07,2016-12,Home,Dwelling,200000.0,20000,180000.0,1,1,0,0,180000.0,0,180000.0
2014-07,2016-12,Home,Dwelling,300000.0,20000,1070585.0387000002,8,6,2,0,1070585.0387000002,0,1070585.0387000002
2014-07,2017-01,Auto,PD,8000.0,1000,2903.016603,1,1,0,0,2903.016603,0,2903.016603
2014-07,2017-01,Auto,PD,15000.0,1000,15229.068052999999,2,2,0,0,15229.068052999999,0,15229.068052999999
2014-07,2017-01,Home,Dwelling,200000.0,20000,48250.63105,3,1,2,0,48250.63105,0,48250.63105
2014-07,2017-01,Home,Dwelling,300000.0,20000,584161.1776899999,8,6,2,0,584161.1776899999,0,584161.1776899999
2014-07,2017-02,Auto,PD,8000.0,1000,14000.0,3,2,1,0,14000.0,0,14000.0
2014-07,2017-02,Home,Dwelling,200000.0,20000,360000.0,5,2,3,0,360000.0,0,360000.0
2014-07,2017-02,Home,Dwelling,300000.0,20000,1391331.19601,12,9,3,0,1391331.19601,0,1391331.19601
2014-07,2017-03,Auto,PD,20000.0,1000,38196.838742,3,3,0,0,38196.838742,0,38196.838742
2014-07,2017-03,Home,Dwelling,200000.0,20000,547875.84795,5,4,1,0,547875.84795,0,547875.84795
2014-07,2017-03,Home,Dwelling,300000.0,20000,928282.0373,6,4,2,0,928282.0373,0,928282.0373
2014-07,2017-04,Auto,PD,15000.0,1000,5909.163058,1,1,0,0,5909.163058,0,5909.163058
2014-07,2017-04,Auto,PD,20000.0,1000,26821.906139,3,3,0,0,26821.906139,0,26821.906139
2014-07,2017-04,Home,Dwelling,200000.0,20000,456326.89231,5,3,2,0,456326.89231,0,456326.89231
2014-07,2017-04,Home,Dwelling,300000.0,20000,1071592.43396,8,7,1,0,1071592.43396,0,1071592.43396
2014-07,2017-05,Auto,PD,8000.0,1000,14748.300699000001,3,3,0,0,14748.300699000001,0,14748.300699000001
2014-07,2017-05,Home,Dwelling,200000.0,20000,629860.98425,5,4,1,0,629860.98425,0,629860.98425
2014-07,2017-05,Home,Dwelling,300000.0,20000,231205.6218,4,2,2,0,231205.6218,0,231205.6218
2014-07,2017-06,Auto,PD,20000.0,1000,6234.662995000001,2,1,1,0,6234.662995000001,0,6234.662995000001
2014-07,2017-06,Home,Dwelling,200000.0,20000,466789.0333,3,3,0,0,466789.0333,0,466789.0333
2014-07,2017-06,Home,Dwelling,300000.0,20000,441064.39029999997,3,3,0,0,441064.39029999997,0,441064.39029999997
2014-07,2017-07,Home,Dwelling,200000.0,20000,180000.0,2,1,1,0,180000.0,0,180000.0
2014-07,2017-07,Home,Dwelling,300000.0,20000,183412.5051,1,1,0,0,183412.5051,0,183412.5051
2014-07,2017-09,Auto,PD,15000.0,1000,8398.633653,1,1,0,0,8398.633653,0,8398.633653
2014-07,2017-10,Auto,PD,20000.0,1000,2863.147884,1,1,0,0,2863.147884,0,2863.147884
2014-07,2017-11,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2014-07,2017-11,Auto,PD,15000.0,1000,14000.0,1,1,0,0,14000.0,0,14000.0
2014-07,2017-11,Auto,PD,20000.0,1000,7156.7021239999995,1,1,0,0,7156.7021239999995,0,7156.7021239999995
2014-08,2014-08,Auto,PD,15000.0,1000,3655.2267549999997,1,1,0,0,3655.2267549999997,0,3655.2267549999997
2014-08,2014-08,Auto,PD,20000.0,1000,13463.049676,2,2,0,0,13463.049676,0,13463.049676
2014-08,2014-09,Auto,PD,8000.0,1000,4156.659054,2,1,1,0,4156.659054,0,4156.659054
2014-08,2014-09,Auto,PD,20000.0,1000,38595.966175,3,3,0,0,38595.966175,0,38595.966175
2014-08,2014-10,Auto,PD,8000.0,1000,8917.289824,3,2,1,0,8917.289824,0,8917.289824
2014-08,2014-10,Auto,PD,15000.0,1000,6527.667084,2,2,0,0,6527.667084,0,6527.667084
2014-08,2014-10,Auto,PD,20000.0,1000,69005.695155,9,8,1,0,69005.695155,0,69005.695155
2014-08,2014-11,Auto,PD,8000.0,1000,10750.361936,2,2,0,0,10750.361936,0,10750.361936
2014-08,2014-11,Auto,PD,15000.0,1000,39605.56756,5,4,1,0,39605.56756,0,39605.56756
2014-08,2014-11,Auto,PD,20000.0,1000,63667.78821,8,7,1,0,63667.78821,0,63667.78821
2014-08,2014-12,Auto,PD,8000.0,1000,16141.857701,3,3,0,0,16141.857701,0,16141.857701
2014-08,2014-12,Auto,PD,15000.0,1000,46793.517968,7,6,1,0,46793.517968,0,46793.517968
2014-08,2014-12,Auto,PD,20000.0,1000,89898.430403,10,9,1,0,89898.430403,0,89898.430403
2014-08,2015-01,Auto,PD,8000.0,1000,4025.213138,1,1,0,0,4025.213138,0,4025.213138
2014-08,2015-01,Auto,PD,15000.0,1000,26723.187923,4,3,1,0,26723.187923,0,26723.187923
2014-08,2015-01,Auto,PD,20000.0,1000,83372.811617,11,10,1,0,83372.811617,0,83372.811617
2014-08,2015-02,Auto,PD,8000.0,1000,5784.225788999999,2,2,0,0,5784.225788999999,0,5784.225788999999
2014-08,2015-02,Auto,PD,15000.0,1000,27661.746560000003,5,4,1,0,27661.746560000003,0,27661.746560000003
2014-08,2015-02,Auto,PD,20000.0,1000,10039.66582,2,1,1,0,10039.66582,0,10039.66582
2014-08,2015-03,Auto,PD,8000.0,1000,26547.080547999998,6,5,1,0,26547.080547999998,0,26547.080547999998
2014-08,2015-03,Auto,PD,15000.0,1000,29172.851955,3,3,0,0,29172.851955,0,29172.851955
2014-08,2015-03,Auto,PD,20000.0,1000,162399.17060399998,18,16,2,0,162399.17060399998,0,162399.17060399998
2014-08,2015-04,Auto,PD,8000.0,1000,15769.69168,3,3,0,0,15769.69168,0,15769.69168
2014-08,2015-04,Auto,PD,15000.0,1000,23696.345666,3,3,0,0,23696.345666,0,23696.345666
2014-08,2015-04,Auto,PD,20000.0,1000,46810.008854,7,6,1,0,46810.008854,0,46810.008854
2014-08,2015-05,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2014-08,2015-05,Auto,PD,20000.0,1000,55235.259926,7,7,0,0,55235.259926,0,55235.259926
2014-08,2015-06,Auto,PD,8000.0,1000,14692.282835,3,3,0,0,14692.282835,0,14692.282835
2014-08,2015-06,Auto,PD,15000.0,1000,11250.06242,2,2,0,0,11250.06242,0,11250.06242
2014-08,2015-06,Auto,PD,20000.0,1000,61164.934894000005,11,9,2,0,61164.934894000005,0,61164.934894000005
2014-08,2015-07,Auto,PD,8000.0,1000,24718.485558,4,4,0,0,24718.485558,0,24718.485558
2014-08,2015-07,Auto,PD,15000.0,1000,26169.718706,5,4,1,0,26169.718706,0,26169.718706
2014-08,2015-07,Auto,PD,20000.0,1000,54549.742475,4,4,0,0,54549.742475,0,54549.742475
2014-08,2015-08,Auto,PD,8000.0,1000,17135.936661,4,3,1,0,17135.936661,0,17135.936661
2014-08,2015-08,Auto,PD,15000.0,1000,17850.453342,2,2,0,0,17850.453342,0,17850.453342
2014-08,2015-08,Auto,PD,20000.0,1000,33097.605032,6,5,1,0,33097.605032,0,33097.605032
2014-08,2015-09,Auto,PD,8000.0,1000,2079.652311,1,1,0,0,2079.652311,0,2079.652311
2014-08,2015-09,Auto,PD,15000.0,1000,37601.752232,5,5,0,0,37601.752232,0,37601.752232
2014-08,2015-09,Auto,PD,20000.0,1000,43545.8426789,7,7,0,0,43545.8426789,0,43545.8426789
2014-08,2015-10,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2014-08,2015-10,Auto,PD,15000.0,1000,3150.890227,2,1,1,0,3150.890227,0,3150.890227
2014-08,2015-10,Auto,PD,20000.0,1000,1543.7612689999999,1,1,0,0,1543.7612689999999,0,1543.7612689999999
2014-08,2015-11,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2014-08,2015-11,Auto,PD,20000.0,1000,33618.768295999995,6,5,1,0,33618.768295999995,0,33618.768295999995
2014-08,2015-12,Auto,PD,8000.0,1000,18718.812074,4,3,1,0,18718.812074,0,18718.812074
2014-08,2015-12,Auto,PD,15000.0,1000,28833.804161,3,3,0,0,28833.804161,0,28833.804161
2014-08,2015-12,Auto,PD,20000.0,1000,46567.057133,5,5,0,0,46567.057133,0,46567.057133
2014-08,2016-01,Auto,PD,8000.0,1000,12960.976064999999,2,2,0,0,12960.976064999999,0,12960.976064999999
2014-08,2016-01,Auto,PD,15000.0,1000,28477.902200999997,3,3,0,0,28477.902200999997,0,28477.902200999997
2014-08,2016-01,Auto,PD,20000.0,1000,44717.658153000004,6,6,0,0,44717.658153000004,0,44717.658153000004
2014-08,2016-02,Auto,PD,8000.0,1000,19680.057203,3,3,0,0,19680.057203,0,19680.057203
2014-08,2016-02,Auto,PD,15000.0,1000,30869.763253999998,5,5,0,0,30869.763253999998,0,30869.763253999998
2014-08,2016-02,Auto,PD,20000.0,1000,30230.806815,4,4,0,0,30230.806815,0,30230.806815
2014-08,2016-02,Home,Dwelling,200000.0,20000,104789.3836,1,1,0,0,104789.3836,0,104789.3836
2014-08,2016-03,Auto,PD,15000.0,1000,41280.410218,4,4,0,0,41280.410218,0,41280.410218
2014-08,2016-03,Auto,PD,20000.0,1000,17698.202629,2,2,0,0,17698.202629,0,17698.202629
2014-08,2016-04,Auto,PD,8000.0,1000,2540.984815,1,1,0,0,2540.984815,0,2540.984815
2014-08,2016-04,Auto,PD,20000.0,1000,22708.09856,2,2,0,0,22708.09856,0,22708.09856
2014-08,2016-05,Auto,PD,15000.0,1000,13682.564492999998,2,2,0,0,13682.564492999998,0,13682.564492999998
2014-08,2016-05,Auto,PD,20000.0,1000,13960.970537000001,3,3,0,0,13960.970537000001,0,13960.970537000001
2014-08,2016-05,Home,Dwelling,200000.0,20000,132928.7809,1,1,0,0,132928.7809,0,132928.7809
2014-08,2016-06,Auto,PD,8000.0,1000,14440.409004000001,4,4,0,0,14440.409004000001,0,14440.409004000001
2014-08,2016-06,Auto,PD,15000.0,1000,33586.351063999995,4,3,1,0,33586.351063999995,0,33586.351063999995
2014-08,2016-06,Auto,PD,20000.0,1000,15399.227511000001,2,2,0,0,15399.227511000001,0,15399.227511000001
2014-08,2016-06,Home,Dwelling,300000.0,20000,224318.98911000002,2,2,0,0,224318.98911000002,0,224318.98911000002
2014-08,2016-07,Auto,PD,8000.0,1000,4526.783735,1,1,0,0,4526.783735,0,4526.783735
2014-08,2016-07,Auto,PD,15000.0,1000,16857.43012,2,2,0,0,16857.43012,0,16857.43012
2014-08,2016-07,Home,Dwelling,200000.0,20000,126071.4626,1,1,0,0,126071.4626,0,126071.4626
2014-08,2016-08,Auto,PD,15000.0,1000,5857.982483,1,1,0,0,5857.982483,0,5857.982483
2014-08,2016-08,Auto,PD,20000.0,1000,26077.488726000003,4,4,0,0,26077.488726000003,0,26077.488726000003
2014-08,2016-08,Home,Dwelling,300000.0,20000,147480.16417,3,2,1,0,147480.16417,0,147480.16417
2014-08,2016-09,Auto,PD,15000.0,1000,12173.169772000001,2,2,0,0,12173.169772000001,0,12173.169772000001
2014-08,2016-09,Auto,PD,20000.0,1000,33050.031757000004,4,4,0,0,33050.031757000004,0,33050.031757000004
2014-08,2016-09,Home,Dwelling,200000.0,20000,168571.0286,1,1,0,0,168571.0286,0,168571.0286
2014-08,2016-09,Home,Dwelling,300000.0,20000,172974.82624999998,4,2,2,0,172974.82624999998,0,172974.82624999998
2014-08,2016-10,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2014-08,2016-10,Auto,PD,20000.0,1000,1138.076022,1,1,0,0,1138.076022,0,1138.076022
2014-08,2016-10,Home,Dwelling,200000.0,20000,659663.97183,5,5,0,0,659663.97183,0,659663.97183
2014-08,2016-10,Home,Dwelling,300000.0,20000,380118.05668,3,3,0,0,380118.05668,0,380118.05668
2014-08,2016-11,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2014-08,2016-11,Auto,PD,15000.0,1000,14000.0,1,1,0,0,14000.0,0,14000.0
2014-08,2016-11,Home,Dwelling,200000.0,20000,66875.55808999999,2,1,1,0,66875.55808999999,0,66875.55808999999
2014-08,2016-11,Home,Dwelling,300000.0,20000,493300.8524999999,3,3,0,0,493300.8524999999,0,493300.8524999999
2014-08,2016-12,Auto,PD,8000.0,1000,2861.264533,1,1,0,0,2861.264533,0,2861.264533
2014-08,2016-12,Auto,PD,15000.0,1000,7282.343503,1,1,0,0,7282.343503,0,7282.343503
2014-08,2016-12,Auto,PD,20000.0,1000,21820.958167000004,2,2,0,0,21820.958167000004,0,21820.958167000004
2014-08,2016-12,Home,Dwelling,200000.0,20000,188359.8566,3,2,1,0,188359.8566,0,188359.8566
2014-08,2016-12,Home,Dwelling,300000.0,20000,450002.3487,3,2,1,0,450002.3487,0,450002.3487
2014-08,2017-01,Home,Dwelling,200000.0,20000,581850.2714,4,4,0,0,581850.2714,0,581850.2714
2014-08,2017-01,Home,Dwelling,300000.0,20000,158418.3854,4,2,2,0,158418.3854,0,158418.3854
2014-08,2017-02,Auto,PD,8000.0,1000,2217.1562989999998,1,1,0,0,2217.1562989999998,0,2217.1562989999998
2014-08,2017-02,Auto,PD,15000.0,1000,4790.213368,1,1,0,0,4790.213368,0,4790.213368
2014-08,2017-02,Auto,PD,20000.0,1000,5282.659065999999,1,1,0,0,5282.659065999999,0,5282.659065999999
2014-08,2017-02,Home,Dwelling,200000.0,20000,389477.00129,4,4,0,0,389477.00129,0,389477.00129
2014-08,2017-02,Home,Dwelling,300000.0,20000,588135.81653,4,3,1,0,588135.81653,0,588135.81653
2014-08,2017-03,Auto,PD,15000.0,1000,2037.3961399999998,1,1,0,0,2037.3961399999998,0,2037.3961399999998
2014-08,2017-03,Home,Dwelling,200000.0,20000,478507.0969,5,3,2,0,478507.0969,0,478507.0969
2014-08,2017-03,Home,Dwelling,300000.0,20000,864495.6184,8,5,3,0,864495.6184,0,864495.6184
2014-08,2017-04,Home,Dwelling,200000.0,20000,360000.0,4,2,2,0,360000.0,0,360000.0
2014-08,2017-04,Home,Dwelling,300000.0,20000,688109.892,5,4,1,0,688109.892,0,688109.892
2014-08,2017-05,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2014-08,2017-05,Auto,PD,20000.0,1000,25416.152072999997,2,2,0,0,25416.152072999997,0,25416.152072999997
2014-08,2017-05,Home,Dwelling,200000.0,20000,32802.62029,5,1,4,0,32802.62029,0,32802.62029
2014-08,2017-05,Home,Dwelling,300000.0,20000,452000.5692,4,2,2,0,452000.5692,0,452000.5692
2014-08,2017-06,Home,Dwelling,200000.0,20000,260739.98460000003,4,2,2,0,260739.98460000003,0,260739.98460000003
2014-08,2017-06,Home,Dwelling,300000.0,20000,311064.69409999996,4,2,2,0,311064.69409999996,0,311064.69409999996
2014-08,2017-07,Home,Dwelling,200000.0,20000,491436.9474,4,3,1,0,491436.9474,0,491436.9474
2014-08,2017-07,Home,Dwelling,300000.0,20000,249845.16830000002,2,2,0,0,249845.16830000002,0,249845.16830000002
2014-08,2017-08,Home,Dwelling,300000.0,20000,474520.3606,2,2,0,0,474520.3606,0,474520.3606
2014-08,2017-09,Auto,PD,15000.0,1000,4894.020053,1,1,0,0,4894.020053,0,4894.020053
2014-08,2017-09,Home,Dwelling,300000.0,20000,548708.0385,2,2,0,0,548708.0385,0,548708.0385
2014-08,2017-11,Auto,PD,20000.0,1000,4739.0204810000005,1,1,0,0,4739.0204810000005,0,4739.0204810000005
2014-08,2017-12,Auto,PD,15000.0,1000,8852.389127,2,2,0,0,8852.389127,0,8852.389127
2014-09,2014-09,Auto,PD,20000.0,1000,11766.35654,1,1,0,0,11766.35654,0,11766.35654
2014-09,2014-10,Auto,PD,8000.0,1000,15266.407663,3,3,0,0,15266.407663,0,15266.407663
2014-09,2014-10,Auto,PD,15000.0,1000,22923.232559999997,3,3,0,0,22923.232559999997,0,22923.232559999997
2014-09,2014-10,Auto,PD,20000.0,1000,32423.944833999998,5,4,1,0,32423.944833999998,0,32423.944833999998
2014-09,2014-11,Auto,PD,8000.0,1000,10842.992041,2,2,0,0,10842.992041,0,10842.992041
2014-09,2014-11,Auto,PD,15000.0,1000,14000.0,1,1,0,0,14000.0,0,14000.0
2014-09,2014-11,Auto,PD,20000.0,1000,65387.089686,6,6,0,0,65387.089686,0,65387.089686
2014-09,2014-12,Auto,PD,8000.0,1000,21000.0,3,3,0,0,21000.0,0,21000.0
2014-09,2014-12,Auto,PD,15000.0,1000,19738.469552000002,3,3,0,0,19738.469552000002,0,19738.469552000002
2014-09,2014-12,Auto,PD,20000.0,1000,61114.13071353999,12,10,2,0,61114.13071353999,0,61114.13071353999
2014-09,2015-01,Auto,PD,8000.0,1000,17171.919889,3,3,0,0,17171.919889,0,17171.919889
2014-09,2015-01,Auto,PD,15000.0,1000,24101.395346999998,3,3,0,0,24101.395346999998,0,24101.395346999998
2014-09,2015-01,Auto,PD,20000.0,1000,34792.940162,6,5,1,0,34792.940162,0,34792.940162
2014-09,2015-02,Auto,PD,8000.0,1000,18416.363053,5,3,2,0,18416.363053,0,18416.363053
2014-09,2015-02,Auto,PD,15000.0,1000,34277.484059099996,5,4,1,0,34277.484059099996,0,34277.484059099996
2014-09,2015-02,Auto,PD,20000.0,1000,37168.944239,6,6,0,0,37168.944239,0,37168.944239
2014-09,2015-03,Auto,PD,8000.0,1000,39092.387769,6,6,0,0,39092.387769,0,39092.387769
2014-09,2015-03,Auto,PD,15000.0,1000,36370.358043,6,5,1,0,36370.358043,0,36370.358043
2014-09,2015-03,Auto,PD,20000.0,1000,75713.120805,9,8,1,0,75713.120805,0,75713.120805
2014-09,2015-04,Auto,PD,8000.0,1000,8600.007357,2,2,0,0,8600.007357,0,8600.007357
2014-09,2015-04,Auto,PD,15000.0,1000,28862.51855,5,4,1,0,28862.51855,0,28862.51855
2014-09,2015-04,Auto,PD,20000.0,1000,63010.898749,9,8,1,0,63010.898749,0,63010.898749
2014-09,2015-05,Auto,PD,8000.0,1000,14000.0,3,2,1,0,14000.0,0,14000.0
2014-09,2015-05,Auto,PD,15000.0,1000,39476.91048099999,8,7,1,0,39476.91048099999,0,39476.91048099999
2014-09,2015-05,Auto,PD,20000.0,1000,49731.83648099999,8,8,0,0,49731.83648099999,0,49731.83648099999
2014-09,2015-06,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2014-09,2015-06,Auto,PD,15000.0,1000,19582.783253,2,2,0,0,19582.783253,0,19582.783253
2014-09,2015-06,Auto,PD,20000.0,1000,32352.369339000004,6,6,0,0,32352.369339000004,0,32352.369339000004
2014-09,2015-07,Auto,PD,15000.0,1000,14656.632254,3,3,0,0,14656.632254,0,14656.632254
2014-09,2015-07,Auto,PD,20000.0,1000,82422.982477,11,8,3,0,82422.982477,0,82422.982477
2014-09,2015-08,Auto,PD,8000.0,1000,13827.450633,3,3,0,0,13827.450633,0,13827.450633
2014-09,2015-08,Auto,PD,15000.0,1000,72736.939041,6,6,0,0,72736.939041,0,72736.939041
2014-09,2015-08,Auto,PD,20000.0,1000,43118.35539,4,4,0,0,43118.35539,0,43118.35539
2014-09,2015-09,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2014-09,2015-09,Auto,PD,15000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2014-09,2015-09,Auto,PD,20000.0,1000,50545.02878100001,5,5,0,0,50545.02878100001,0,50545.02878100001
2014-09,2015-10,Auto,PD,8000.0,1000,1892.068326,2,1,1,0,1892.068326,0,1892.068326
2014-09,2015-10,Auto,PD,15000.0,1000,25283.094321,6,6,0,0,25283.094321,0,25283.094321
2014-09,2015-10,Auto,PD,20000.0,1000,58836.031396000006,8,7,1,0,58836.031396000006,0,58836.031396000006
2014-09,2015-11,Auto,PD,8000.0,1000,18417.32148,3,3,0,0,18417.32148,0,18417.32148
2014-09,2015-11,Auto,PD,15000.0,1000,29349.585991,5,4,1,0,29349.585991,0,29349.585991
2014-09,2015-11,Auto,PD,20000.0,1000,4799.287727,1,1,0,0,4799.287727,0,4799.287727
2014-09,2015-12,Auto,PD,8000.0,1000,5753.451201,1,1,0,0,5753.451201,0,5753.451201
2014-09,2015-12,Auto,PD,20000.0,1000,27597.468964,2,2,0,0,27597.468964,0,27597.468964
2014-09,2016-01,Auto,PD,15000.0,1000,48085.483712,7,6,1,0,48085.483712,0,48085.483712
2014-09,2016-01,Auto,PD,20000.0,1000,29570.344060999996,4,3,1,0,29570.344060999996,0,29570.344060999996
2014-09,2016-02,Auto,PD,8000.0,1000,7760.5027529,3,2,1,0,7760.5027529,0,7760.5027529
2014-09,2016-02,Auto,PD,15000.0,1000,20962.329141000002,4,3,1,0,20962.329141000002,0,20962.329141000002
2014-09,2016-03,Auto,PD,8000.0,1000,4359.9956329999995,1,1,0,0,4359.9956329999995,0,4359.9956329999995
2014-09,2016-03,Auto,PD,15000.0,1000,0.0,1,0,1,0,0.0,0,0.0
2014-09,2016-03,Auto,PD,20000.0,1000,32172.14053,4,3,1,0,32172.14053,0,32172.14053
2014-09,2016-04,Auto,PD,20000.0,1000,28919.582885000003,4,4,0,0,28919.582885000003,0,28919.582885000003
2014-09,2016-05,Auto,PD,15000.0,1000,33451.765455,4,3,1,0,33451.765455,0,33451.765455
2014-09,2016-05,Auto,PD,20000.0,1000,26623.807094000003,2,2,0,0,26623.807094000003,0,26623.807094000003
2014-09,2016-05,Home,Dwelling,300000.0,20000,0.0,1,0,1,0,0.0,0,0.0
2014-09,2016-06,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2014-09,2016-06,Auto,PD,15000.0,1000,10176.202809999999,1,1,0,0,10176.202809999999,0,10176.202809999999
2014-09,2016-06,Auto,PD,20000.0,1000,8154.782759,2,2,0,0,8154.782759,0,8154.782759
2014-09,2016-06,Home,Dwelling,200000.0,20000,47508.47058,1,1,0,0,47508.47058,0,47508.47058
2014-09,2016-07,Auto,PD,8000.0,1000,6741.097236,1,1,0,0,6741.097236,0,6741.097236
2014-09,2016-07,Auto,PD,15000.0,1000,14000.0,1,1,0,0,14000.0,0,14000.0
2014-09,2016-07,Auto,PD,20000.0,1000,1236.3837939999999,3,1,2,0,1236.3837939999999,0,1236.3837939999999
2014-09,2016-08,Auto,PD,20000.0,1000,10355.81845,1,1,0,0,10355.81845,0,10355.81845
2014-09,2016-08,Home,Dwelling,300000.0,20000,120356.5666,1,1,0,0,120356.5666,0,120356.5666
2014-09,2016-09,Auto,PD,8000.0,1000,2746.7245589999998,1,1,0,0,2746.7245589999998,0,2746.7245589999998
2014-09,2016-09,Auto,PD,15000.0,1000,3630.7013159999997,1,1,0,0,3630.7013159999997,0,3630.7013159999997
2014-09,2016-09,Auto,PD,20000.0,1000,44738.718897,5,5,0,0,44738.718897,0,44738.718897
2014-09,2016-09,Home,Dwelling,200000.0,20000,247235.91951,3,2,1,0,247235.91951,0,247235.91951
2014-09,2016-09,Home,Dwelling,300000.0,20000,183050.3621,1,1,0,0,183050.3621,0,183050.3621
2014-09,2016-10,Auto,PD,8000.0,1000,7000.0,1,1,0,0,7000.0,0,7000.0
2014-09,2016-10,Auto,PD,20000.0,1000,27469.897879999997,2,2,0,0,27469.897879999997,0,27469.897879999997
2014-09,2016-11,Auto,PD,15000.0,1000,0.0,1,0,1,0,0.0,0,0.0
